image,boat_count,detected_image,boat_coordinates,
AXISQ6074EPTZACCC8EACA584_20240305T105001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T105501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T110001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T110501.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240305T111001.000Z.jpg,1,View Image,"(1073.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240305T111501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T112001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T112501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T113001.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240305T113501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T114001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T114501.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240305T115001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T115501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T120001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T120501.000Z.jpg,1,View Image,"(1098.0, 335.0)",
AXISQ6074EPTZACCC8EACA584_20240305T121001.000Z.jpg,1,View Image,"(1073.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240305T121501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T122001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T122501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T123001.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240305T123501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T124001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T124501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T125001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T125501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T130001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T130501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T131001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T131501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T132001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T132501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T133001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T133501.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240305T134001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240305T134501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T033001.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T033501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T034001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T034501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T035001.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T035501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T040001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T040501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T041002.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T041501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T042001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T042501.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T043001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T043501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T044001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T044501.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240306T045001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T045501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T050001.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240306T050501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T051001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T051502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T052001.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T052501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T053001.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T053501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T054001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T054501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T055001.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240306T055501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T060001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T060502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T061001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T061501.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T062001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T062501.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T063001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T063502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T064001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T064501.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T065001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T065501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T070001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T070501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T071001.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240306T071501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T072001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T072501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T073001.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240306T073502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T074001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T074501.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240306T075001.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T075502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T080001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T080501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T081001.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T081501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T082001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T082502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T083001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T083501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T084001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T084501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T085001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T085501.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T090001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T090501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T091001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T091501.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240306T092001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T092501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T093001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T093501.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240306T094001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T094501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T095001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T095502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T100001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T100501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T101001.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T101501.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T102001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T102501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T103001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T103501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T104001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T104501.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240306T105001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T105501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T110001.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T110501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T111001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T111501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T112001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T112501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T113001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T113501.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240306T114001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T114501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T115001.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240306T115501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T120001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T120501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T121001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T121501.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T122001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T122501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T123001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T123501.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T124001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T124501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T125001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T125501.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240306T130001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T130501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T131001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T131501.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240306T132001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T132501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T133001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240306T133501.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240306T134001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T031501.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T032001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T032501.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240307T033001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T033501.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T034001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T034501.000Z.jpg,2,View Image,"(225.0, 44.0); (187.0, 44.0)",
AXISQ6074EPTZACCC8EACA584_20240307T035001.000Z.jpg,1,View Image,"(651.0, 73.0)",
AXISQ6074EPTZACCC8EACA584_20240307T035501.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T040001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T040501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T041001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T041501.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T042001.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240307T042501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T043001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T043501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T044001.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240307T044501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T045001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T045501.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240307T050001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T050501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T051001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T051501.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 89.0)",
AXISQ6074EPTZACCC8EACA584_20240307T052001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T052501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T053001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T053501.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 88.0)",
AXISQ6074EPTZACCC8EACA584_20240307T054001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T054501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T055001.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 87.0)",
AXISQ6074EPTZACCC8EACA584_20240307T055501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T060001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T060501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T061001.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 88.0)",
AXISQ6074EPTZACCC8EACA584_20240307T061501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T062001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T062501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T063001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T063501.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 88.0)",
AXISQ6074EPTZACCC8EACA584_20240307T064001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T064501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T065001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T065501.000Z.jpg,2,View Image,"(1072.0, 82.0); (1072.0, 88.0)",
AXISQ6074EPTZACCC8EACA584_20240307T070001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T070501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T071001.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 88.0)",
AXISQ6074EPTZACCC8EACA584_20240307T071501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T072001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T072501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T073001.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 88.0)",
AXISQ6074EPTZACCC8EACA584_20240307T073501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T074001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T074501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T075001.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 89.0)",
AXISQ6074EPTZACCC8EACA584_20240307T075501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T080001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T080501.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 88.0)",
AXISQ6074EPTZACCC8EACA584_20240307T081001.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 89.0)",
AXISQ6074EPTZACCC8EACA584_20240307T081501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T082001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T082501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T083001.000Z.jpg,2,View Image,"(1072.0, 89.0); (1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240307T083502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T084001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T084501.000Z.jpg,1,View Image,"(1072.0, 85.0)",
AXISQ6074EPTZACCC8EACA584_20240307T085001.000Z.jpg,2,View Image,"(1072.0, 89.0); (1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T085501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T090001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T090501.000Z.jpg,2,View Image,"(1072.0, 88.0); (1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T091001.000Z.jpg,2,View Image,"(1072.0, 89.0); (1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T091501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T092001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T092501.000Z.jpg,2,View Image,"(1072.0, 89.0); (1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T093002.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T093501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T094001.000Z.jpg,2,View Image,"(1072.0, 89.0); (1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T094501.000Z.jpg,2,View Image,"(1072.0, 88.0); (1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T095001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T095501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T100001.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 89.0)",
AXISQ6074EPTZACCC8EACA584_20240307T100501.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 89.0)",
AXISQ6074EPTZACCC8EACA584_20240307T101001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T101501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T102001.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 89.0)",
AXISQ6074EPTZACCC8EACA584_20240307T102501.000Z.jpg,2,View Image,"(1072.0, 89.0); (1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T103001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T103501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T104001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T104501.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 90.0)",
AXISQ6074EPTZACCC8EACA584_20240307T105001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T105501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T110001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T110501.000Z.jpg,2,View Image,"(1072.0, 89.0); (1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T111001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T111501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T112001.000Z.jpg,1,View Image,"(1072.0, 89.0)",
AXISQ6074EPTZACCC8EACA584_20240307T112501.000Z.jpg,2,View Image,"(1072.0, 90.0); (1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T113001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T113501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T114001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T114501.000Z.jpg,2,View Image,"(1072.0, 90.0); (1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T115001.000Z.jpg,2,View Image,"(1072.0, 90.0); (1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240307T115501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T120001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T120501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T121001.000Z.jpg,2,View Image,"(1072.0, 90.0); (1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T121501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T122001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T122501.000Z.jpg,2,View Image,"(1072.0, 89.0); (1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240307T123001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T123501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T124001.000Z.jpg,2,View Image,"(1072.0, 89.0); (1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T124501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T125001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T125501.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 89.0)",
AXISQ6074EPTZACCC8EACA584_20240307T130001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T130501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T131001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T131501.000Z.jpg,2,View Image,"(1072.0, 90.0); (1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240307T132001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T132501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T133001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240307T133501.000Z.jpg,1,View Image,"(1072.0, 89.0)",
AXISQ6074EPTZACCC8EACA584_20240307T134001.000Z.jpg,2,View Image,"(1072.0, 81.0); (1072.0, 89.0)",
AXISQ6074EPTZACCC8EACA584_20240307T134501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20240308T031501.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240308T032001.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240308T032501.000Z.jpg,1,View Image,"(1072.0, 82.0)",
AXISQ6074EPTZACCC8EACA584_20240308T033001.000Z.jpg,1,View Image,"(1072.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20240308T033501.000Z.jpg,0,View Image,,
